RegionName,City,State,Current_Price,Affordability_Ratio_2023,Clasificacion_IA,Confianza,Datos_Clave
79366,Ransom Canyon,TX,372339.3384299515,3.254468943830568,Regular - Estable,99.91,Growth24: 1.3% | Vacancy: 6.4%
79764,Odessa,TX,214939.893425607,2.872444207271403,Regular - Estable,94.5,Growth24: 1.9% | Vacancy: 2.6%
79602,Abilene,TX,247632.2032324017,2.8429022863387163,Regular - Estable,99.33,Growth24: 1.7% | Vacancy: 5.5%
78222,San Antonio,TX,220719.21942631705,3.6207262583407434,Regular - Estable,100.0,Growth24: -3.8% | Vacancy: 3.9%
75022,Flower Mound,TX,771220.3973515942,4.047354367232295,Barata - Alto Potencial,98.0,Growth24: 3.3% | Vacancy: 1.1%
77385,Conroe,TX,348774.8139623444,3.1639752267403374,Regular - Estable,99.96,Growth24: -1.9% | Vacancy: 2.4%
78731,Austin,TX,1001739.49194866,10.550790329232372,Cara - Sobrevalorada,99.5,Growth24: -5.4% | Vacancy: 2.9%
76126,Benbrook,TX,388223.6823743223,3.602357782478957,Regular - Estable,99.96,Growth24: -0.7% | Vacancy: 3.5%
77662,Vidor,TX,170903.3051376018,2.6009594401875784,Regular - Estable,98.5,Growth24: -10.6% | Vacancy: 7.4%
76034,Colleyville,TX,889192.5480227709,4.008150564195564,Barata - Alto Potencial,97.5,Growth24: 4.5% | Vacancy: 1.2%
77345,Houston,TX,412798.11626775056,2.552835682476072,Regular - Estable,99.42,Growth24: 1.6% | Vacancy: 1.5%
75082,Richardson,TX,569469.5291958441,5.095949988472964,Barata - Alto Potencial,99.05,Growth24: 2.7% | Vacancy: 1.7%
77061,Houston,TX,238248.64931652945,5.274334667004128,Regular - Estable,99.0,Growth24: 0.1% | Vacancy: 4.7%
79072,Plainview,TX,119998.7091541056,2.5364492274820494,Regular - Estable,100.0,Growth24: -5.7% | Vacancy: 6.8%
76528,Gatesville,TX,236846.4832992471,3.676534458326155,Regular - Estable,99.5,Growth24: -4.2% | Vacancy: 4.0%
76208,Denton,TX,420489.3720426124,4.70863228270616,Regular - Estable,100.0,Growth24: -1.6% | Vacancy: 2.4%
75254,Dallas,TX,310042.2829031638,4.872403482742816,Regular - Estable,100.0,Growth24: -0.6% | Vacancy: 7.8%
75212,Dallas,TX,251846.7683526558,4.482625810364634,Regular - Estable,99.41,Growth24: -0.4% | Vacancy: 1.9%
77021,Houston,TX,202957.3332064218,4.7182466421131055,Regular - Estable,100.0,Growth24: -1.9% | Vacancy: 7.3%
78754,Austin,TX,381925.72146560746,4.637067365864905,Regular - Estable,99.96,Growth24: -7.6% | Vacancy: 1.8%
76801,Brownwood,TX,169155.60597780664,3.154707029436582,Regular - Estable,98.49,Growth24: -0.1% | Vacancy: 9.6%
78380,,TX,169258.7128072645,3.027703619671801,Regular - Estable,99.46,Growth24: -6.7% | Vacancy: 4.8%
75230,Dallas,TX,989997.5760643486,8.229523294846464,Cara - Sobrevalorada,96.0,Growth24: 3.4% | Vacancy: 6.0%
75482,Sulphur Springs,TX,247887.0153176559,4.222251672528757,Regular - Estable,100.0,Growth24: -4.3% | Vacancy: 4.6%
75662,Kilgore,TX,209372.09450162217,2.978691108125961,Barata - Alto Potencial,98.98,Growth24: 2.4% | Vacancy: 5.1%
78114,Floresville,TX,363216.02016694256,4.294243876857939,Regular - Estable,99.94,Growth24: -1.3% | Vacancy: 2.8%
75159,Seagoville,TX,286334.7984037951,4.040034850938446,Regular - Estable,100.0,Growth24: -1.6% | Vacancy: 2.3%
77503,Pasadena,TX,213887.1783646489,3.2023073147216308,Regular - Estable,95.95,Growth24: 2.0% | Vacancy: 3.5%
76708,Waco,TX,227622.2479789392,3.3870886712249115,Regular - Estable,100.0,Growth24: 0.9% | Vacancy: 4.0%
75205,Highland Park,TX,1955780.3410742409,9.06553348607421,Cara - Sobrevalorada,98.5,Growth24: 7.2% | Vacancy: 4.6%
76105,Fort Worth,TX,178867.0120601987,3.7898477573134457,Regular - Estable,98.75,Growth24: -0.3% | Vacancy: 4.1%
77545,Fresno,TX,285344.42736161995,3.1667597885681027,Regular - Estable,100.0,Growth24: -1.1% | Vacancy: 2.5%
76710,Waco,TX,245588.108468924,4.63416506142577,Regular - Estable,99.5,Growth24: -0.7% | Vacancy: 6.7%
77071,Houston,TX,244767.72886425696,4.334641749404878,Regular - Estable,99.61,Growth24: 1.3% | Vacancy: 3.6%
76201,Denton,TX,281661.5004720784,7.402453926204323,Cara - Sobrevalorada,93.75,Growth24: -0.1% | Vacancy: 4.9%
78411,Corpus Christi,TX,192939.7405976254,3.25868876579762,Regular - Estable,100.0,Growth24: -1.0% | Vacancy: 5.1%
78259,San Antonio,TX,404657.7971777301,3.7274740994581865,Regular - Estable,99.96,Growth24: -0.6% | Vacancy: 1.9%
76009,Alvarado,TX,322427.9901270475,4.25101922341503,Regular - Estable,100.0,Growth24: 0.9% | Vacancy: 5.4%
75146,Lancaster,TX,290575.9700952048,4.1789538787574845,Regular - Estable,100.0,Growth24: -0.6% | Vacancy: 2.5%
77802,Bryan,TX,277656.47428771754,3.793685567978254,Barata - Alto Potencial,99.88,Growth24: 5.3% | Vacancy: 3.7%
77523,Baytown,TX,369260.547653663,2.993302693635865,Regular - Estable,99.96,Growth24: 0.0% | Vacancy: 2.2%
77504,Pasadena,TX,266957.12069617707,4.8606350496669695,Regular - Estable,96.48,Growth24: 2.0% | Vacancy: 3.9%
76048,Granbury,TX,318793.2872071092,4.872210106055526,Regular - Estable,100.0,Growth24: -1.1% | Vacancy: 8.2%
76148,Watauga,TX,273526.2926975872,3.037255039809183,Regular - Estable,100.0,Growth24: 0.6% | Vacancy: 1.3%
78705,Austin,TX,349690.52030638675,13.100699188044889,Cara - Sobrevalorada,91.01,Growth24: -8.0% | Vacancy: 4.3%
75160,Terrell,TX,265576.37613845494,3.760743837608032,Regular - Estable,100.0,Growth24: 0.0% | Vacancy: 1.7%
79603,Abilene,TX,132545.57464935616,2.3137635246818498,Barata - Alto Potencial,98.82,Growth24: 5.9% | Vacancy: 4.7%
77578,Manvel,TX,444294.346560746,3.301257378360586,Regular - Estable,99.92,Growth24: -0.1% | Vacancy: 2.5%
75020,Denison,TX,233584.4009313821,3.509155273927992,Regular - Estable,99.98,Growth24: -1.2% | Vacancy: 4.6%
78702,Austin,TX,591140.7903295736,6.984179686555152,Regular - Estable,94.96,Growth24: -9.4% | Vacancy: 4.8%
77062,Houston,TX,318309.5091539505,2.920492624971919,Barata - Alto Potencial,97.93,Growth24: 2.4% | Vacancy: 1.9%
77505,Pasadena,TX,316345.3017486696,3.2763681835466443,Regular - Estable,99.42,Growth24: 0.8% | Vacancy: 2.0%
76011,Arlington,TX,253938.6167359084,4.8069097642107765,Regular - Estable,99.98,Growth24: 0.8% | Vacancy: 7.0%
77550,Galveston,TX,309420.9567187701,7.121887371719846,Cara - Sobrevalorada,99.0,Growth24: -1.5% | Vacancy: 17.9%
78644,Lockhart,TX,299798.6142917402,4.540812552282414,Regular - Estable,100.0,Growth24: -5.2% | Vacancy: 2.9%
78624,Fredericksburg,TX,525491.1774819838,7.927746919925942,Cara - Sobrevalorada,95.5,Growth24: -2.1% | Vacancy: 10.8%
75407,Princeton,TX,325640.27226733085,3.8461680597775407,Regular - Estable,100.0,Growth24: -5.1% | Vacancy: 1.8%
78738,,TX,871322.3758596812,5.751176360632075,Regular - Estable,94.83,Growth24: -7.4% | Vacancy: 2.0%
77019,Houston,TX,692272.8455751112,6.128626064900129,Regular - Estable,96.12,Growth24: 2.5% | Vacancy: 6.5%
79902,El Paso,TX,269679.5396068233,5.293328214531159,Barata - Alto Potencial,94.48,Growth24: 8.7% | Vacancy: 5.9%
76052,Haslet,TX,407867.75218847085,3.006828281447434,Regular - Estable,100.0,Growth24: -5.3% | Vacancy: 0.7%
75218,Dallas,TX,546374.6735341996,4.57934727830482,Barata - Alto Potencial,98.0,Growth24: 5.7% | Vacancy: 3.0%
77043,Houston,TX,396606.5954654648,5.02361463549101,Barata - Alto Potencial,98.87,Growth24: 3.4% | Vacancy: 3.6%
77586,El Lago,TX,350230.8036905961,3.050134597320859,Regular - Estable,99.96,Growth24: -0.2% | Vacancy: 3.2%
76504,Temple,TX,194400.2662193209,3.9745418940142536,Regular - Estable,99.94,Growth24: -3.3% | Vacancy: 3.6%
79703,Midland,TX,232597.09465669616,2.527601518121847,Barata - Alto Potencial,98.36,Growth24: 6.0% | Vacancy: 1.2%
77478,Sugar Land,TX,429495.3770737937,3.454573651416483,Barata - Alto Potencial,99.98,Growth24: 4.0% | Vacancy: 1.2%
75090,Sherman,TX,222624.8941479036,3.7941604872255903,Regular - Estable,99.48,Growth24: -0.4% | Vacancy: 3.4%
75225,University Park,TX,1895046.0128673087,8.513708809761788,Cara - Sobrevalorada,95.5,Growth24: 8.1% | Vacancy: 3.5%
75253,Dallas,TX,266026.62612970994,4.80229538368031,Regular - Estable,99.91,Growth24: -0.8% | Vacancy: 1.7%
79015,Canyon,TX,289004.73718057433,3.3479921212587147,Barata - Alto Potencial,98.63,Growth24: 2.9% | Vacancy: 3.9%
79407,Lubbock,TX,217266.78301892165,3.452765980821508,Regular - Estable,100.0,Growth24: -1.1% | Vacancy: 5.1%
78148,Universal City,TX,272240.7055421895,3.6865159805507375,Regular - Estable,100.0,Growth24: -1.4% | Vacancy: 1.2%
77054,Houston,TX,147081.57292418095,2.5225757948457117,Regular - Estable,99.5,Growth24: 0.5% | Vacancy: 9.0%
76205,Denton,TX,369038.8161594228,5.582034534536327,Regular - Estable,99.31,Growth24: -0.4% | Vacancy: 3.7%
76031,Cleburne,TX,283708.1978142658,3.973721428447542,Regular - Estable,99.28,Growth24: -0.7% | Vacancy: 3.5%
75094,Murphy,TX,596977.9256160342,3.5692340814730303,Barata - Alto Potencial,95.5,Growth24: 3.6% | Vacancy: 0.3%
78261,San Antonio,TX,447052.5026184017,3.272118252581879,Regular - Estable,99.96,Growth24: -2.0% | Vacancy: 1.1%
75039,Irving,TX,642863.9133730972,6.0281098245329146,Regular - Estable,95.0,Growth24: 1.1% | Vacancy: 6.6%
79413,Lubbock,TX,191492.86250201453,2.888296497703076,Regular - Estable,99.5,Growth24: -0.3% | Vacancy: 3.0%
78503,McAllen,TX,182468.3472599648,3.41653313469997,Barata - Alto Potencial,97.0,Growth24: 8.8% | Vacancy: 4.7%
75219,Dallas,TX,416603.2453626544,4.435565321184287,Regular - Estable,98.5,Growth24: 1.9% | Vacancy: 10.6%
75240,Dallas,TX,411431.9414697524,7.076721005695685,Cara - Sobrevalorada,90.52,Growth24: 4.7% | Vacancy: 5.5%
75409,Anna,TX,369770.621637593,4.003641658315422,Regular - Estable,100.0,Growth24: -4.2% | Vacancy: 2.0%
77328,Cleveland,TX,260623.2225217869,4.51293472391816,Regular - Estable,99.59,Growth24: -2.0% | Vacancy: 4.9%
77027,Houston,TX,784372.5075424955,7.207779619487071,Cara - Sobrevalorada,88.5,Growth24: 2.2% | Vacancy: 9.9%
76135,Fort Worth,TX,281671.5987530819,4.070338689232046,Regular - Estable,100.0,Growth24: -0.8% | Vacancy: 2.8%
79905,El Paso,TX,150505.10170045204,5.0154927727282805,Barata - Alto Potencial,94.5,Growth24: 7.7% | Vacancy: 5.6%
77037,Houston,TX,204243.96345344544,4.331545357281988,Barata - Alto Potencial,97.1,Growth24: 2.7% | Vacancy: 1.3%
78703,Austin,TX,1292594.8201504615,10.108519903313695,Cara - Sobrevalorada,96.64,Growth24: -6.7% | Vacancy: 3.3%
75460,Paris,TX,127216.03016621614,3.130872444917253,Regular - Estable,99.92,Growth24: -8.5% | Vacancy: 5.9%
77056,Houston,TX,663474.7046551049,6.167409268267453,Regular - Estable,92.5,Growth24: 2.7% | Vacancy: 10.9%
78621,,TX,312803.2576551783,4.010573314210882,Regular - Estable,99.99,Growth24: -8.6% | Vacancy: 2.8%
78214,San Antonio,TX,137534.93604416642,3.7936730206689617,Regular - Estable,99.84,Growth24: -8.0% | Vacancy: 3.2%
78801,Uvalde,TX,187808.9488290724,3.1860886710936995,Regular - Estable,99.99,Growth24: -2.5% | Vacancy: 5.1%
75116,Duncanville,TX,276939.60942851705,4.502935972960844,Regular - Estable,100.0,Growth24: 1.1% | Vacancy: 2.4%
75134,Lancaster,TX,273514.2823380532,4.189427318935866,Regular - Estable,99.5,Growth24: -0.1% | Vacancy: 0.6%
76006,Arlington,TX,385085.10085751576,6.937141693214196,Regular - Estable,94.86,Growth24: -0.2% | Vacancy: 6.3%
77303,Conroe,TX,272547.11571491667,3.8503698939441167,Regular - Estable,100.0,Growth24: -1.5% | Vacancy: 2.7%
77006,Houston,TX,566097.2735405812,5.397352834176482,Regular - Estable,92.99,Growth24: 1.5% | Vacancy: 9.7%
75771,Lindale,TX,310478.25237547536,3.334687175322748,Barata - Alto Potencial,95.26,Growth24: 2.7% | Vacancy: 7.7%
75964,Nacogdoches,TX,197711.82275519703,3.4221497646859187,Barata - Alto Potencial,99.48,Growth24: 4.3% | Vacancy: 3.6%
76111,Fort Worth,TX,224143.62358065284,3.927272959053703,Regular - Estable,99.98,Growth24: -0.8% | Vacancy: 4.2%
77384,Conroe,TX,413041.1248932453,3.913420344695732,Regular - Estable,99.96,Growth24: 0.9% | Vacancy: 4.7%
77627,Nederland,TX,203613.6315771068,2.6951557999971048,Regular - Estable,99.99,Growth24: -3.9% | Vacancy: 4.4%
78566,Los Fresnos,TX,215662.6512227101,3.090718939024341,Barata - Alto Potencial,99.67,Growth24: 4.2% | Vacancy: 4.3%
75401,Greenville,TX,206743.69561366728,3.6292542163487207,Regular - Estable,100.0,Growth24: -0.4% | Vacancy: 4.1%
76067,Mineral Wells,TX,199283.0938007632,3.524997907363044,Regular - Estable,100.0,Growth24: -4.9% | Vacancy: 4.9%
78224,San Antonio,TX,203721.32125719343,3.792938526436289,Regular - Estable,99.99,Growth24: -6.4% | Vacancy: 2.9%
75237,Dallas,TX,273641.6738477425,6.449902261978966,Regular - Estable,98.0,Growth24: -0.0% | Vacancy: 5.0%
76310,Wichita Falls,TX,243775.54371034223,2.7949401808145065,Regular - Estable,100.0,Growth24: 1.2% | Vacancy: 3.2%
76008,Aledo,TX,546182.7546107208,3.4080244581105803,Regular - Estable,99.41,Growth24: -1.1% | Vacancy: 1.1%
77632,Orange,TX,214553.81532953505,2.6287420589994883,Regular - Estable,99.82,Growth24: -4.9% | Vacancy: 5.5%
78734,Lakeway,TX,638378.4927688421,5.608347529403343,Regular - Estable,98.33,Growth24: -7.0% | Vacancy: 5.0%
76082,Springtown,TX,390425.0635581499,4.082524528629123,Regular - Estable,99.75,Growth24: 0.1% | Vacancy: 3.4%
75142,Kaufman,TX,291021.332988007,3.835324673827393,Regular - Estable,100.0,Growth24: -3.2% | Vacancy: 2.7%
77302,Conroe,TX,325687.7584923457,4.002876008822984,Regular - Estable,100.0,Growth24: -0.0% | Vacancy: 1.5%
76120,Fort Worth,TX,321979.2490861695,4.370695776275908,Regular - Estable,100.0,Growth24: -1.0% | Vacancy: 5.5%
76104,Fort Worth,TX,188864.98777631007,3.3338328653625218,Regular - Estable,98.0,Growth24: -2.0% | Vacancy: 8.5%
78015,Fair Oaks Ranch,TX,594328.2095159477,3.888536792000941,Regular - Estable,99.96,Growth24: -1.8% | Vacancy: 1.6%
76058,Burleson,TX,358687.31553268665,5.25908649637457,Regular - Estable,99.91,Growth24: 0.6% | Vacancy: 2.7%
75602,Longview,TX,129830.24185068232,2.168468193172548,Regular - Estable,100.0,Growth24: 1.2% | Vacancy: 6.3%
77028,Houston,TX,166742.68611548244,4.846237785551284,Regular - Estable,99.94,Growth24: -4.9% | Vacancy: 5.0%
76115,Fort Worth,TX,185663.7198305887,3.519786562115617,Regular - Estable,98.5,Growth24: -0.3% | Vacancy: 3.1%
76177,,TX,384009.9570853725,3.8808326499210297,Regular - Estable,100.0,Growth24: -3.9% | Vacancy: 3.5%
78739,Austin,TX,804334.5240588275,3.810154342015824,Regular - Estable,97.97,Growth24: -4.6% | Vacancy: 0.4%
79110,Amarillo,TX,165127.26637669196,2.3638883885462274,Barata - Alto Potencial,98.97,Growth24: 4.0% | Vacancy: 4.5%
77026,Houston,TX,156986.71748674332,4.786796719536563,Regular - Estable,100.0,Growth24: -1.9% | Vacancy: 7.4%
77551,Galveston,TX,265126.45537533937,4.584539293246673,Regular - Estable,100.0,Growth24: 0.9% | Vacancy: 8.9%
78133,Canyon Lake,TX,398404.5325581934,5.219288284624386,Regular - Estable,100.0,Growth24: -3.1% | Vacancy: 8.8%
78747,Austin,TX,390789.2031309379,5.120900527808973,Regular - Estable,98.96,Growth24: -6.9% | Vacancy: 1.2%
75803,Palestine,TX,225239.70325552908,3.488438193688936,Barata - Alto Potencial,99.48,Growth24: 4.9% | Vacancy: 5.4%
76541,Killeen,TX,124762.41979700584,3.5556249694772424,Regular - Estable,96.75,Growth24: -5.0% | Vacancy: 9.4%
77318,Willis,TX,331445.7347172195,3.7146069825624255,Regular - Estable,99.83,Growth24: -1.9% | Vacancy: 5.6%
78732,Austin,TX,823944.5054193832,4.717040134522136,Regular - Estable,98.47,Growth24: -6.9% | Vacancy: 1.5%
76266,Sanger,TX,364645.7634977735,3.8516947268797255,Regular - Estable,99.96,Growth24: -1.1% | Vacancy: 1.8%
75137,Duncanville,TX,286981.2677878379,3.36393995208529,Regular - Estable,100.0,Growth24: 0.3% | Vacancy: 2.0%
79935,El Paso,TX,235105.9825839432,3.297623484728695,Barata - Alto Potencial,99.91,Growth24: 5.9% | Vacancy: 2.5%
76308,Wichita Falls,TX,214516.95642248043,2.856839599380661,Barata - Alto Potencial,99.48,Growth24: 2.2% | Vacancy: 4.7%
76574,Taylor,TX,297699.2918611816,4.437134586292524,Regular - Estable,100.0,Growth24: -5.5% | Vacancy: 3.3%
75009,Celina,TX,602566.9676612979,3.560237622953642,Regular - Estable,97.46,Growth24: 1.8% | Vacancy: 1.9%
79065,Pampa,TX,105885.73503836009,1.7509938395782143,Barata - Alto Potencial,88.17,Growth24: 7.6% | Vacancy: 9.0%
79415,Lubbock,TX,99700.25235880956,2.89543172714831,Regular - Estable,99.43,Growth24: -6.8% | Vacancy: 4.2%
77029,Jacinto City,TX,162832.99883656888,3.3345732212364005,Regular - Estable,98.94,Growth24: -1.4% | Vacancy: 5.7%
77048,Houston,TX,221729.7342382048,4.006926842274521,Regular - Estable,99.5,Growth24: 1.3% | Vacancy: 2.9%
78620,Dripping Springs,TX,698341.5724780285,5.238692518079652,Regular - Estable,98.33,Growth24: -6.0% | Vacancy: 1.9%
76234,Decatur,TX,431950.9380745203,4.746697312504415,Regular - Estable,100.0,Growth24: 0.6% | Vacancy: 3.8%
75965,Nacogdoches,TX,266212.78124931775,4.795840264329582,Barata - Alto Potencial,98.23,Growth24: 3.2% | Vacancy: 4.6%
79336,Levelland,TX,159541.42631322448,2.989529789545887,Regular - Estable,99.43,Growth24: 1.1% | Vacancy: 5.1%
77051,Houston,TX,193591.3819114357,5.082372752107492,Regular - Estable,100.0,Growth24: -2.3% | Vacancy: 4.8%
76103,Fort Worth,TX,223123.8211036206,4.067521893148006,Regular - Estable,100.0,Growth24: -0.2% | Vacancy: 3.7%
77085,Houston,TX,235010.9444637537,3.519759712966047,Regular - Estable,99.91,Growth24: 0.2% | Vacancy: 1.1%
79414,Lubbock,TX,153778.95252262836,3.130492138267802,Regular - Estable,99.0,Growth24: -0.1% | Vacancy: 4.5%
77657,Lumberton,TX,268661.9599543626,2.8222139905845665,Regular - Estable,99.94,Growth24: 1.1% | Vacancy: 2.9%
79045,Hereford,TX,172327.13234162063,2.9701120013940048,Regular - Estable,99.99,Growth24: 1.4% | Vacancy: 5.9%
77401,Bellaire,TX,1090747.557721628,4.122355392998982,Barata - Alto Potencial,91.0,Growth24: 5.9% | Vacancy: 3.0%
78538,Edcouch,TX,144395.71422711702,3.03102950848613,Barata - Alto Potencial,97.5,Growth24: 17.9% | Vacancy: 4.2%
77979,Port Lavaca,TX,190092.7534327258,2.7541579655809008,Regular - Estable,99.99,Growth24: -3.8% | Vacancy: 6.7%
78654,Marble Falls,TX,426955.1437066039,6.306353463919553,Regular - Estable,100.0,Growth24: -5.4% | Vacancy: 9.3%
78735,,TX,836414.9289152484,7.1193472283420345,Cara - Sobrevalorada,94.14,Growth24: -6.1% | Vacancy: 2.8%
79714,Andrews,TX,234936.74877709747,2.939848435399143,Regular - Estable,99.5,Growth24: -1.3% | Vacancy: 1.5%
75235,Dallas,TX,277475.9681334065,4.429886170887209,Barata - Alto Potencial,91.0,Growth24: 5.2% | Vacancy: 4.0%
78752,Austin,TX,419150.60000796616,7.392269468324039,Cara - Sobrevalorada,88.51,Growth24: -10.0% | Vacancy: 2.2%
77069,Houston,TX,338661.6912046993,4.560651623665611,Regular - Estable,99.95,Growth24: 0.1% | Vacancy: 2.7%
75249,Dallas,TX,295993.80123041495,3.698027739703809,Regular - Estable,100.0,Growth24: 0.1% | Vacancy: 0.7%
77447,Hockley,TX,311133.94068872515,2.8571029593466286,Regular - Estable,99.5,Growth24: -2.9% | Vacancy: 2.5%
76501,Temple,TX,195890.250559201,4.053828623550172,Regular - Estable,100.0,Growth24: -3.3% | Vacancy: 4.7%
77012,Houston,TX,176130.02293416005,3.720880230892919,Regular - Estable,100.0,Growth24: -1.3% | Vacancy: 5.1%
76015,Arlington,TX,283450.2222059997,3.983708097423461,Regular - Estable,99.5,Growth24: 0.4% | Vacancy: 2.8%
77707,Beaumont,TX,172625.70861348385,2.4484595933392925,Regular - Estable,99.91,Growth24: -6.3% | Vacancy: 5.3%
77013,Houston,TX,207612.22359433305,4.65835467540627,Regular - Estable,100.0,Growth24: 1.9% | Vacancy: 6.4%
77445,,TX,282516.73128974315,4.567204244970037,Regular - Estable,99.94,Growth24: -3.5% | Vacancy: 4.9%
79765,Odessa,TX,322769.8221361712,3.048589081707056,Regular - Estable,98.49,Growth24: 1.8% | Vacancy: 1.7%
78070,Canyon Lake,TX,581845.4469704354,5.0527644318752944,Regular - Estable,98.45,Growth24: -0.8% | Vacancy: 2.3%
79119,Amarillo,TX,374046.8622652266,3.592974209483744,Barata - Alto Potencial,98.06,Growth24: 2.0% | Vacancy: 2.6%
78219,San Antonio,TX,176617.4255755473,3.501077161129777,Regular - Estable,100.0,Growth24: -2.1% | Vacancy: 3.8%
75670,Marshall,TX,113675.5663607916,3.011017677015973,Regular - Estable,97.96,Growth24: -7.8% | Vacancy: 6.1%
76247,Justin,TX,418574.6767522749,3.464334566343765,Regular - Estable,99.96,Growth24: -1.8% | Vacancy: 1.9%
77378,Willis,TX,245507.1504462352,3.734295886417229,Regular - Estable,100.0,Growth24: -2.3% | Vacancy: 1.4%
77437,El Campo,TX,221365.7473821298,3.0633247176597918,Regular - Estable,99.83,Growth24: -3.5% | Vacancy: 3.7%
75801,Palestine,TX,191447.2945165712,3.4348488852100334,Barata - Alto Potencial,97.58,Growth24: 4.4% | Vacancy: 5.6%
77541,Freeport,TX,202603.9523978396,3.6006086691084485,Cara - Sobrevalorada,95.53,Growth24: -3.0% | Vacancy: 17.7%
75751,Athens,TX,208169.38458781864,2.834987060214594,Regular - Estable,99.33,Growth24: 1.0% | Vacancy: 6.1%
77640,Port Arthur,TX,125063.41641989585,2.3976911550467674,Regular - Estable,98.49,Growth24: -3.8% | Vacancy: 11.6%
75474,,TX,245709.9515731214,3.697556147494367,Regular - Estable,99.54,Growth24: -0.5% | Vacancy: 5.6%
78374,Portland,TX,262049.9579938649,3.1804641857621587,Regular - Estable,99.83,Growth24: -0.0% | Vacancy: 5.7%
78382,Rockport,TX,319325.5037195974,5.188946901525889,Cara - Sobrevalorada,94.0,Growth24: 0.0% | Vacancy: 16.5%
77031,Houston,TX,260338.42558620183,5.258756006681956,Barata - Alto Potencial,95.85,Growth24: 4.0% | Vacancy: 5.3%
76086,Weatherford,TX,277768.47519495944,4.577199551436018,Regular - Estable,100.0,Growth24: 0.0% | Vacancy: 4.3%
78676,Wimberley,TX,556654.2869812418,6.950668795984651,Regular - Estable,94.46,Growth24: -6.3% | Vacancy: 5.2%
77568,La Marque,TX,257429.36654807723,3.557281070020975,Regular - Estable,99.82,Growth24: -2.3% | Vacancy: 4.2%
77011,Houston,TX,209465.8584716264,4.2718061583649405,Regular - Estable,100.0,Growth24: 1.6% | Vacancy: 7.8%
77619,Groves,TX,166632.45432461493,2.414989798879968,Regular - Estable,99.49,Growth24: -4.4% | Vacancy: 4.4%
77868,Navasota,TX,271055.657078864,4.224104445242833,Regular - Estable,99.96,Growth24: -0.5% | Vacancy: 4.5%
79403,Lubbock,TX,96880.181513004,2.385701904535893,Regular - Estable,99.49,Growth24: -7.8% | Vacancy: 4.8%
77058,Houston,TX,248476.44474280885,3.74636395170771,Regular - Estable,100.0,Growth24: 0.4% | Vacancy: 5.8%
79108,Amarillo,TX,192574.01586862383,2.849904708953229,Barata - Alto Potencial,96.96,Growth24: 2.8% | Vacancy: 6.6%
77575,Liberty,TX,217507.25295454703,4.004808567716614,Barata - Alto Potencial,96.24,Growth24: 2.6% | Vacancy: 6.3%
77587,South Houston,TX,197600.1360683532,3.832098915189922,Regular - Estable,99.94,Growth24: -1.1% | Vacancy: 3.2%
79029,Dumas,TX,176300.70765073877,2.7632388850025986,Regular - Estable,99.99,Growth24: -2.8% | Vacancy: 4.2%
77905,Victoria,TX,258851.88042309423,3.033850545591514,Regular - Estable,99.78,Growth24: 1.6% | Vacancy: 4.7%
75001,Addison,TX,495055.3084600428,5.656567066549959,Regular - Estable,90.79,Growth24: 3.5% | Vacancy: 4.3%
77098,Houston,TX,686202.5401446734,5.6372924363483055,Regular - Estable,97.42,Growth24: 2.9% | Vacancy: 6.9%
76118,Fort Worth,TX,325750.2814440516,3.6019608147629363,Regular - Estable,100.0,Growth24: -0.1% | Vacancy: 3.1%
76207,Denton,TX,370038.1131920028,4.172179073369082,Regular - Estable,100.0,Growth24: -2.5% | Vacancy: 1.5%
77656,Silsbee,TX,171992.6841760387,2.7769544318620767,Regular - Estable,99.5,Growth24: -3.5% | Vacancy: 6.7%
78220,San Antonio,TX,159891.4296895701,4.256735061639668,Regular - Estable,100.0,Growth24: -5.4% | Vacancy: 4.0%
75672,Marshall,TX,207456.3852802796,2.913021696483768,Barata - Alto Potencial,98.15,Growth24: 2.3% | Vacancy: 5.9%
75201,Dallas,TX,953672.820196646,9.031919077496934,Cara - Sobrevalorada,95.0,Growth24: 0.4% | Vacancy: 8.7%
75236,Dallas,TX,278277.01987620426,5.650783937524254,Regular - Estable,99.0,Growth24: 1.7% | Vacancy: 2.3%
75402,Greenville,TX,276924.30197576113,3.68680496279094,Regular - Estable,100.0,Growth24: -2.2% | Vacancy: 3.7%
77059,Houston,TX,467973.540853645,2.688228711054039,Barata - Alto Potencial,99.08,Growth24: 2.3% | Vacancy: 0.9%
79903,El Paso,TX,173535.97816754205,3.894138327210658,Barata - Alto Potencial,98.48,Growth24: 9.2% | Vacancy: 5.8%
77531,Clute,TX,210649.45724814408,2.883356969776275,Regular - Estable,99.82,Growth24: 0.6% | Vacancy: 5.8%
79412,Lubbock,TX,123601.74213584788,2.7344576177922093,Regular - Estable,100.0,Growth24: -1.9% | Vacancy: 4.1%
78404,Corpus Christi,TX,156288.9124331584,2.593759612968264,Regular - Estable,99.99,Growth24: -1.1% | Vacancy: 9.1%
77422,Brazoria,TX,231344.9994335505,2.9992267711761,Regular - Estable,99.82,Growth24: 0.3% | Vacancy: 7.9%
75156,Payne Springs,TX,291056.9704758784,5.186771167561402,Regular - Estable,95.95,Growth24: -4.9% | Vacancy: 14.4%
77423,Pattison,TX,381262.494485477,4.652996771209569,Regular - Estable,100.0,Growth24: -0.8% | Vacancy: 3.2%
